"SpeciesAuthor","SpeciesAccepted","CommonName","Genus","Family","Order","Class","Phylum","Kingdom","OrganismType","DicotMonoc","AngioGymno","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","MatrixCriteriaSize","MatrixCriteriaOntogeny","MatrixCriteriaAge","MatrixPopulation","Lat","Lon","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","MatrixFec","Observation","MatrixDimension","SurvivalIssue"
"Ulex_gallii","Ulex gallii",NA,"Ulex","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Stokes; Bullok;Watkinson","J Ecol","2004","10.1111/j.1365-2745.2004.00844.x",NA,2,1999,2000,"1",6,"Stem diameter","No","No","Aylesbeare Common; Coalton Radleigh Common; Canford Heath; Upton Heath; Gore Heath; Stoborough Heath",NA,NA,NA,"GBR","Europe","TBM","A","Mean","Unmanipulated","W",1999,NA,"5",2000,NA,"5","Divided","Yes","Gore Heath and Stoborough Heath site are mixed population containing Ulex_gallii AND Ulex_minor; Geolocations / Altitude of populations: 50° 42' 23'' N 3° 3° 20' 23'' W; 50° 41' 2'' N 3' 20' 20'' W; 50° 45' 33' N 1° 57' 32'' W; 50° 45' N 2° 1' 21'' W; 50° 42' 44'' N 2° 6' 17'' W; 50° 40' 2'' N 2° 6' 27'' W / 126 m; 99 m; 65 m; 29 m; 17 m; 17 m",18,0.9896667
"Vella_pseudocytisus_subsp._paui_2","Vella pseudocytisus paui",NA,"Vella","Brassicaceae","Brassicales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Dominguez Lozano; Moreno Saiz; Schwartz","J Nat Cons","2011","10.1016/j.jnc.2011.05.005","Iriondo Book 2009",6,2001,2006,"1",2,"Plant height; Canopy volume","Yes","Yes","Villel",40.2335,-1.18430555555556,1000,"ESP","Europe","MED","A","Individual","Unmanipulated","W",2004,NA,"6",2005,NA,"6","Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference. Most of the populations in this study are under high risk of local extinction, and thus the exact GPS coordinates were not public. For further information please contact the authors",6,1
"Astrophytum_ornatum","Astrophytum ornatum",NA,"Astrophytum","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Zepeda-Martinez; Manujano; Mandujano; Golubov","J Arid Env","2013","10.1016/j.jaridenv.2012.08.006",NA,3,2008,2010,"1",1,"Stem diameter","Yes","No","Querétaro",20.8833333333333,-99.6833333333333,2271,"MEX","N America","DES","A","Individual","Unmanipulated","W",2009,NA,NA,2010,NA,NA,"Divided","Yes","""Bad year"" (average annual rainfall = 100.1 mm)",5,0.8666
"Mammillaria_gaumeri","Mammillaria gaumeri",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Ferrer; Duran; Méndez; Dorantes; Dzib","Bol Soc Bot Mex","2011",NA,NA,4,2004,2007,"1",8,"Plant diameter","Yes","No","Uaymitun",21.3166666666667,-89.5,200,"MEX","N America","TGV","A","Individual","Unmanipulated","W",2006,NA,NA,2007,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference.",10,0.955
"Mammillaria_napina","Mammillaria napina",NA,"Mammillaria","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Rodriguez Ortega","PhD thesis","2008",NA,NA,4,1999,2002,"1",1,"Plant area","No","No","Azumbilla",18.6339722222222,-97.3674166666667,2300,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes",NA,7,0.963
"Neobuxbaumia_macrocephala","Neobuxbaumia macrocephala",NA,"Neobuxbaumia","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Esparza-Olguin; Valverde; Mandujano","Popul Ecol","2005","10.1007/s10144-005-0230-3","Godinez-Alvarez Bot Rev 2003; Ellis Ecol 2012",4,1999,2002,"1",1,"Stem length; plant height","No","No","Tehuacán Valley, Zapotilán Salinas",18.3333333333333,-97.4666666666667,1503,"MEX","N America","TSC","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes",NA,10,1
"Opuntia_macrocentra","Opuntia macrocentra","Purple prickly pear","Opuntia","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Mandujano; Golubov; Huenneke","Popul Ecol","2007","10.1007/s10144-006-0032-2",NA,4,1997,2000,"1",2,"Number of cladodes","No","No","MBR; CR",NA,NA,NA,"MEX","N America","DES","A","Mean","Unmanipulated","W",1997,NA,NA,2000,NA,NA,"Divided","Yes","Survival rates higher than 1 are possible because of rounding",10,1
"Opuntia_macrocentra","Opuntia macrocentra","Purple prickly pear","Opuntia","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Mandujano; Golubov; Huenneke","Popul Ecol","2007","10.1007/s10144-006-0032-2",NA,4,1997,2000,"1",2,"Number of cladodes","No","No","MBR",26.6008333333333,-103.734166666667,1159,"MEX","N America","DES","A","Mean","Unmanipulated","W",1997,NA,NA,2000,NA,NA,"Divided","Yes","Survival rates higher than 1 are possible because of rounding",10,1.01
"Opuntia_macrorhiza_2","Opuntia macrorhiza","Western prickly pear","Opuntia","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Haridas; Keeler; Tenhumberg","Ecology","2015","10.1890/13-1984.1","Keeler SW Nat 2011",7,1999,2005,"1",5,"Number of cladodes","No","No","Plot 57",39.95,-105.250333333333,2744,"USA","N America","TCF","A","Mean","Unmanipulated","W",1999,NA,NA,2005,NA,NA,"Divided","Yes","Survival rates higher than 1",5,1.5099
"Opuntia_macrorhiza_2","Opuntia macrorhiza","Western prickly pear","Opuntia","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Haridas; Keeler; Tenhumberg","Ecology","2015","10.1890/13-1984.1","Keeler SW Nat 2011",7,1999,2005,"1",5,"Number of cladodes","No","No","Plot 61",39.9178333333333,-105.234305555556,2341,"USA","N America","TCF","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes","Survival rates higher than 1",5,2.5716
"Opuntia_macrorhiza_2","Opuntia macrorhiza","Western prickly pear","Opuntia","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Haridas; Keeler; Tenhumberg","Ecology","2015","10.1890/13-1984.1","Keeler SW Nat 2011",7,1999,2005,"1",5,"Number of cladodes","No","No","Plot 61",39.9178333333333,-105.234305555556,2341,"USA","N America","TCF","A","Individual","Unmanipulated","W",2003,NA,NA,2004,NA,NA,"Divided","Yes","Survival rates higher than 1",5,1.75
"Opuntia_macrorhiza_2","Opuntia macrorhiza","Western prickly pear","Opuntia","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Haridas; Keeler; Tenhumberg","Ecology","2015","10.1890/13-1984.1","Keeler SW Nat 2011",7,1999,2005,"1",5,"Number of cladodes","No","No","Plot 61",39.9178333333333,-105.234305555556,2341,"USA","N America","TCF","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided","Yes","Survival rates higher than 1",5,0.6315
"Opuntia_microdasys","Opuntia microdasys",NA,"Opuntia","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Carrillo Angeles","PhD thesis","2011",NA,NA,3,2007,2009,"1",3,"Number of cladodes","No","No","Bajada(BH); Ladera (HPH); Interdunas (IDH)",26.65,-103.733333333333,1100,"MEX","N America","DES","A","Mean","Unmanipulated","W",2007,NA,NA,2009,NA,NA,"Divided","Yes",NA,10,1.00333333366667
"Opuntia_microdasys","Opuntia microdasys",NA,"Opuntia","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Carrillo Angeles","PhD thesis","2011",NA,NA,3,2007,2009,"1",3,"Number of cladodes","No","No","Interdunas (IDH)",26.65,-103.733333333333,1100,"MEX","N America","DES","A","Mean","Unmanipulated","W",2007,NA,NA,2009,NA,NA,"Divided","Yes",NA,10,1.01
"Pterocereus_gaumeri","Pterocereus gaumeri",NA,"Pterocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Méndez; Duran; Olmsted","Biotrop","2004","10.1646/1601",NA,3,1997,1999,"1",2,"Stem length","No","No","Chumhabin",21.3,-89.1666666666667,5,"MEX","N America","TDB","A","Mean","Unmanipulated","W",1997,NA,NA,1999,NA,NA,"Divided","Yes",NA,10,1.00005
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","San Carlos; Santo Domingo; Poza Grande; Estero Salinas",NA,NA,NA,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes","Ramet level",7,1.08
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","San Carlos",24.9166666666667,-111.983333333333,13,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes","Ramet level",7,1.179
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","San Carlos",24.9166666666667,-111.983333333333,13,"MEX","N America","DES","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes","Ramet level",7,1.603
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","San Carlos",24.9166666666667,-111.983333333333,13,"MEX","N America","DES","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes","Ramet level",7,1.143
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","San Carlos",24.9166666666667,-111.983333333333,13,"MEX","N America","DES","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes","Ramet level",7,1.114
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Santo Domingo",25.5833333333333,-111.983333333333,79,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes","Ramet level",7,1.193
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Santo Domingo",25.5833333333333,-111.983333333333,79,"MEX","N America","DES","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes","Ramet level",7,1.164
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Santo Domingo",25.5833333333333,-111.983333333333,79,"MEX","N America","DES","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes","Ramet level",7,1.255
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Santo Domingo",25.5833333333333,-111.983333333333,79,"MEX","N America","DES","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes","Ramet level",7,1.16
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Poza Grande",25.75,-112.016666666667,49,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes","Ramet level",7,1.135
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Poza Grande",25.75,-112.016666666667,49,"MEX","N America","DES","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes","Ramet level",7,1.1
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Poza Grande",25.75,-112.016666666667,49,"MEX","N America","DES","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes","Ramet level",7,1.25
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Poza Grande",25.75,-112.016666666667,49,"MEX","N America","DES","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes","Ramet level",7,1.09
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Estero Salinas",24.55,-111.766666666667,2,"MEX","N America","DES","A","Mean","Unmanipulated","W",1999,NA,NA,2002,NA,NA,"Divided","Yes","Ramet level",7,1.028
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Estero Salinas",24.55,-111.766666666667,2,"MEX","N America","DES","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes","Ramet level",7,1.206
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Estero Salinas",24.55,-111.766666666667,2,"MEX","N America","DES","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes","Ramet level",7,1.019
"Stenocereus_eruca_2","Stenocereus eruca",NA,"Stenocereus","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Succulent","Eudicot","Angiosperm","Clark-Tapia","PhD thesis","2004",NA,NA,4,1999,2002,"1",4,"Stem length","No","No","Estero Salinas",24.55,-111.766666666667,2,"MEX","N America","DES","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes","Ramet level",7,1.045
"Aesculus_turbinata","Aesculus turbinata","Japanese horse chestnut","Aesculus","Sapindaceae","Sapindales","Magnoliopsida","Magnoliophyta","Plantae","Tree","Eudicot","Angiosperm","Kaneko; Takada; Kawano","Plant Spp Biol","1999","10.1046/j.1442-1984.1999.00007.x","Kaneko Popul Ecol 2014",8,1989,1996,"1",3,"DBH; main stem length; number of winter buds and brunches","Yes","No","Slope population; terrace population; floodplain population",35.3333333333333,135.733333333333,760,"JPN","Asia","TBM","A","Pooled","Unmanipulated","W",1989,NA,NA,1996,NA,NA,"Divided","Yes",NA,7,0.998
"Castanea_dentata","Castanea dentata","American chestnut","Castanea","Fagaceae","Fagales","Magnoliopsida","Tracheophyta","Plantae","Tree","Eudicot","Angiosperm","Davelos; Jarosz","J Ecol","2004","10.1111/j.0022-0477.2004.00907.x",NA,5,1996,2000,"1",6,"Plant height; DBH","Based on size","No","Missaukee Diseased, Stivers",NA,NA,NA,"USA","N America","TBM","A","Mean","Unmanipulated","W",1998,NA,NA,1999,NA,NA,"Divided","Yes","Epidemic",8,1
"Castanea_dentata","Castanea dentata","American chestnut","Castanea","Fagaceae","Fagales","Magnoliopsida","Tracheophyta","Plantae","Tree","Eudicot","Angiosperm","Davelos; Jarosz","J Ecol","2004","10.1111/j.0022-0477.2004.00907.x",NA,5,1996,2000,"1",6,"Plant height; DBH","Based on size","No","Missaukee Diseased, Stivers",NA,NA,NA,"USA","N America","TBM","A","Mean","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes","Epidemic",8,1
"Cedrela_odorata_5","Cedrela odorata","Spanish cedar","Cedrela","Meliaceae","Sapindales","Magnoliopsida","Magnoliophyta","Plantae","Tree","Eudicot","Angiosperm","Zuidema; Brienen; During; Guneralp","Am Nat","2009","10.1086/605981",NA,1,2002,2002,"1",1,"Trunk diameter at DBH","No","Yes","Age class 5 (41-50 years)",-11.4,-68.7166666666667,257,"BOL","S America","TMB","A","Individual","Unmanipulated","W",2002,NA,NA,2002,NA,NA,"Divided","No","One-time ring measurements",8,1.27
"Cedrela_odorata_6","Cedrela odorata","Spanish cedar","Cedrela","Meliaceae","Sapindales","Magnoliopsida","Magnoliophyta","Plantae","Tree","Eudicot","Angiosperm","Zuidema; Brienen; During; Guneralp","Am Nat","2009","10.1086/605981",NA,1,2002,2002,"1",1,"Trunk diameter at DBH","No","Yes","Age class7 (61-70 years)",-11.4,-68.7166666666667,257,"BOL","S America","TMB","A","Individual","Unmanipulated","W",2002,NA,NA,2002,NA,NA,"Divided","No","One-time ring measurements",10,1.496
"Khaya_senegalensis","Khaya senegalensis","African mabogany","Khaya","Meliaceae","Sapindales","Magnoliopsida","Magnoliophyta","Plantae","Tree","Eudicot","Angiosperm","Gaoue; Ticktin","Cons Biol","2010","10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"DBH","No","No","Boukoussera; Fetekou; Sinisson; Penelan; Nipuni; Barabon",NA,NA,NA,"BEN","Africa","TMB","A","Pooled","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided","Yes",NA,5,0.9855
"Melaleuca_viridiflora","Melaleuca viridiflora",NA,"Melaleuca","Myrtaceae","Myrtales","Magnoliopsida","Magnoliophyta","Plantae","Tree","Eudicot","Angiosperm","Crowley; Garnett; Shephard","Aust Ecol","2009","10.1111/j.1442-9993.2008.01921.x",NA,4,1998,2001,"1",1,"Plant height","Yes","No","Mixed flats; Ti-tree flats; Hills",NA,NA,NA,"AUS","Oceania","TGV","A","Mean","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","No",NA,4,1.0715
"Melaleuca_viridiflora","Melaleuca viridiflora",NA,"Melaleuca","Myrtaceae","Myrtales","Magnoliopsida","Magnoliophyta","Plantae","Tree","Eudicot","Angiosperm","Crowley; Garnett; Shephard","Aust Ecol","2009","10.1111/j.1442-9993.2008.01921.x",NA,4,1998,2001,"1",1,"Plant height","Yes","No","Ti-tree flats",-14.8508333333333,143.500833333333,96,"AUS","Oceania","TGV","A","Individual","Unmanipulated","W",1998,NA,NA,2001,NA,NA,"Divided","No","The GPS coordinates were approximated to the closest geographic location described in the reference.",4,1.2143
"Pinus_albicaulis_3","Pinus albicaulis","Whitebark pine","Pinus","Pinaceae","Pinales","Pinopsida","Tracheophyta","Plantae","Tree",NA,"Gymnosperm","Jules; Jackson; Van Mantgem; Beck; Murray; Sahara","Forest Ecol Manag","2016","10.1016/j.foreco.2016.09.022",NA,12,2003,2014,"1",1,"Diameter at breast height (a stages), tree height (seedling)","No","No","Crater Lake National Park",NA,NA,NA,"USA","N America","TCF","A","Mean","Rust-free","W",2003,NA,NA,2014,NA,NA,"Divided","Yes",NA,5,0.9961
"Roupala_montana","Roupala montana",NA,"Roupala","Proteaceae","Proteales","Magnoliopsida","Magnoliophyta","Plantae","Tree","Eudicot","Angiosperm","Hoffmann","Ecology","1999","10.2307/177080",NA,5,1991,1995,"1",1,"Stem diameter","No","No","Botanical Garden of Brasılia",-15.9333333333333,-47.8833333333333,1093,"BRA","S America","TGV","A","Pooled","Burned","W",1991,NA,NA,1995,NA,NA,"Divided","Yes",NA,14,1
"Roupala_montana","Roupala montana",NA,"Roupala","Proteaceae","Proteales","Magnoliopsida","Magnoliophyta","Plantae","Tree","Eudicot","Angiosperm","Hoffmann","Ecology","1999","10.2307/177080",NA,5,1991,1995,"1",1,"Stem diameter","No","No","Botanical Garden of Brasılia",-15.9333333333333,-47.8833333333333,1093,"BRA","S America","TGV","A","Pooled","1 year after burning","W",1991,NA,NA,1995,NA,NA,"Divided","Yes",NA,14,1.001
"Swietenia_macrophylla","Swietenia macrophylla","Big leaf mahogany","Swietenia","Meliaceae","Sapindales","Magnoliopsida","Magnoliophyta","Plantae","Tree","Eudicot","Angiosperm","Verwer; Peña-Claros; van der Staak; Ohlson-Kiehn; Sterck","J Appl Ecol","2008","10.1111/j.1365-2664.2008.01564.x",NA,5,2002,2006,"0.4",4,"DBH","No","No","Agroindustria Forestal La Chonta",-15.7833333333333,-62.9166666666667,232,"BOL","S America","TMB","A","Mean","Light silviculture","W",2002,NA,NA,2006,NA,NA,"Divided","Yes","Logged as in the normal treatment but with additional silvicultural treatments",10,1.05692
